# Constructed from biom file
#OTU.ID	IA66.10.mos	IA66.1yr	IA66.20mo	IA66.d0	IA66.d125	IA66.d35	IA66.pre	KF35.10.mos	KF35.1yr	KF35.d0	KF35.d35	KF35.pre	KG04.10.mos	KG04.19mo	KG04.1yr	KG04.d0	KG04.d125	KG04.d35	KG04.pre	KG56.10.mos	KG56.1yr	KG56.d0	KG56.d125	KG56.d35	KG56.pre	KT85.10.mos	KT85.1yr	KT85.20mo	KT85.d0	KT85.d125	KT85.pre	KV82.10.mos	KV82.19mo	KV82.1yr	KV82.d0	KV82.d125	KV82.d35	KV82.pre	Consensus.Lineage
1740163	61	11	4	14	23	37	62	14	14	5	5	18	24	37	35	21	17	17	47	18	27	19	29	31	40	50	52	43	23	25	30	21	12	35	49	3	4	50	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__sp. Bp7605
1742993	13	0	0	0	5	2	5	1	4	1	0	4	6	3	6	8	5	3	10	2	5	3	4	5	12	12	15	7	7	3	5	9	2	10	4	0	2	7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Pseudarthrobacter; s__
1743168	2	32	2	3	6	3	13	2	4	12	2	9	5	4	1	3	3	3	3	6	5	4	7	10	12	10	5	4	5	1	16	0	4	1	0	1	1	4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Polynucleobacter; s__wuianus
1743172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Polynucleobacter; s__sp. MWH-Creno-4B4
1746199	42	87	8	18	36	27	37	25	27	14	16	30	39	21	40	12	16	15	53	24	36	18	24	25	61	37	33	32	17	17	43	10	52	55	29	13	16	50	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella; s__sp. N
1749074	54	15	7	27	21	15	116	13	12	12	7	24	32	35	87	40	18	34	38	60	45	35	26	36	62	96	29	71	30	11	49	40	26	36	44	8	13	61	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__sp. (ex Biomphalaria glabrata)
1749259	68	33	6	11	12	19	50	22	14	20	8	19	32	28	34	19	21	15	39	23	25	10	24	22	36	64	31	56	27	6	34	22	13	22	31	12	14	33	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Marinobacter; s__sp. LQ44
1750719	27	51	8	8	17	21	20	22	19	12	7	46	12	16	23	17	8	17	48	49	29	13	17	13	33	35	22	53	27	20	40	9	18	11	13	10	4	22	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Kurthia; s__sp. 11kri321
1751286	1	2	0	1	0	0	0	2	1	0	0	2	1	3	1	0	0	1	1	0	0	0	0	0	0	0	1	2	1	1	3	0	0	0	1	0	0	0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. NIES-3756
1751294	11	2	3	6	0	7	23	8	10	4	6	14	16	9	18	1	3	6	6	15	8	10	7	7	14	13	9	11	2	5	6	7	5	10	16	7	5	12	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__sp. 4F
1752063	1	26	2	5	3	2	12	6	8	7	5	4	10	6	7	11	6	3	17	11	10	5	2	4	6	9	18	13	15	2	10	0	6	5	8	4	1	15	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Hapalosiphonaceae; g__Fischerella; s__sp. NIES-3754
1752064	7	11	2	12	18	13	16	6	16	7	5	10	5	12	12	11	12	5	18	8	19	15	22	21	32	9	13	25	11	8	13	9	12	46	25	6	0	16	k__Bacteria; p__Cyanobacteria; c__; o__Synechococcales; f__Leptolyngbyaceae; g__Leptolyngbya; s__sp. NIES-3755
1755679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Myoviridae; g__; s__Bacillus phage BM5
1755689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Siphoviridae; g__; s__Pseudomonas phage YMC11/02/R656
1755811	12	7	3	3	3	13	21	5	2	5	1	14	8	7	1	6	3	10	14	15	20	7	5	26	49	13	8	37	21	9	30	2	4	2	16	0	4	31	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Paraphotobacterium; s__marinum
1756149	12	18	4	13	1	3	4	5	0	4	11	8	14	13	8	1	3	4	5	18	11	2	2	1	1	21	4	2	10	8	1	3	32	0	4	6	7	4	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Elizabethkingia; s__bruuniana
1756150	21	102	6	32	5	6	13	49	16	23	36	55	52	23	31	31	28	18	55	57	32	37	15	14	29	44	61	19	18	12	31	17	39	19	19	19	32	29	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Elizabethkingia; s__ursingii
1756988	63	17	5	21	26	36	60	18	28	12	7	40	44	26	43	19	22	11	48	30	28	19	34	17	60	53	31	43	28	24	35	29	24	35	29	9	8	37	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Nitratireductor; s__sp. OM-1
1756993	7	4	1	4	5	1	1	1	8	5	0	3	0	0	0	12	5	3	4	1	1	0	3	1	2	2	2	2	2	0	2	4	5	7	1	5	3	7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Hafniaceae; g__Phytobacter; s__sp. SCO41
1758178	46	8	2	8	10	17	19	19	24	7	6	18	39	41	55	15	10	13	16	19	32	14	17	14	48	32	26	33	16	8	34	39	18	41	24	22	8	57	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Celeribacter; s__ethanolicus
1758179	6	82	2	1	1	1	15	14	6	4	1	7	5	10	3	1	4	4	11	2	2	9	1	1	8	11	21	5	6	2	14	2	5	2	1	0	1	6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__sp. ASNIH5
1758189	9	23	7	1	1	3	4	9	3	5	8	28	8	4	9	7	5	3	7	6	4	12	14	8	14	9	15	6	11	7	17	8	4	7	3	3	5	13	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__sp. ACNIH2
1758194	84	26	10	30	26	16	42	13	16	3	10	26	21	29	18	8	14	7	36	14	27	10	13	22	25	28	29	34	16	23	33	17	6	13	15	1	7	23	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__sp. AONIH1
1758196	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__sp. SSNIH1
1758689	46	29	8	30	39	62	56	24	26	9	6	38	31	20	37	22	21	17	62	33	39	18	35	33	58	35	37	40	17	26	29	25	19	43	26	7	9	64	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Serinicoccus; s__sp. JLT9
1759059	17	15	3	27	11	25	31	12	27	22	13	20	21	19	35	17	17	13	25	10	35	16	20	25	35	22	4	19	10	17	37	23	20	44	46	11	7	41	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__Caulobacteraceae bacterium OTSz_A_272
1759399	21	14	6	25	11	4	15	15	19	13	17	91	25	17	11	26	7	7	29	42	26	24	20	5	52	54	17	16	12	6	42	15	11	31	15	13	12	17	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__sp. A12
1759437	11	2	2	4	3	6	8	5	6	2	2	13	7	7	8	1	4	1	15	3	8	2	1	6	6	4	5	5	2	1	5	6	12	3	2	4	4	7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__sp. YD25
1761789	0	17	0	0	0	1	2	1	3	0	0	3	1	5	9	1	0	1	2	0	2	0	1	0	2	2	0	2	0	0	2	6	4	5	0	1	1	5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__sp. hl-4
1761794	11	30	1	6	9	6	21	9	12	13	13	22	8	23	20	3	8	7	10	21	26	10	5	8	20	17	21	41	16	6	26	8	7	15	14	5	13	23	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Marinobacter; s__sp. es.042
1761891	0	19	2	1	0	5	1	0	5	5	0	3	2	2	1	5	1	5	2	7	0	4	1	1	0	1	5	1	3	0	6	0	1	1	1	4	2	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__sp. 13-15
1761895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__sp. bs2935
1763524	2	2	1	2	1	1	5	0	6	3	2	2	0	1	8	3	5	0	2	1	18	2	3	1	0	4	2	1	2	2	1	1	1	2	1	0	1	4	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Isosphaeraceae; g__; s__
1763534	32	46	8	48	10	15	20	35	26	39	54	78	45	39	17	14	12	13	23	63	38	20	12	16	22	83	78	44	25	5	43	19	46	27	23	23	69	36	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__crassostreae
1763535	28	50	6	17	10	32	15	17	11	8	4	22	14	19	21	14	9	9	23	13	33	14	21	11	22	17	7	11	15	7	26	16	17	20	11	3	2	19	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__crassostreae
1763536	7	45	0	3	4	3	8	20	3	4	0	21	27	19	17	23	8	24	17	14	5	25	8	9	28	6	23	18	10	10	27	14	22	5	10	4	3	7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassotalea; s__crassostreae
1763538	26	23	10	26	41	31	38	42	45	19	19	42	31	31	68	32	17	14	29	33	32	14	19	29	42	58	29	39	31	14	30	26	31	56	26	7	19	55	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__crassostreae
1765964	0	2	0	0	2	1	0	2	0	0	0	0	0	0	1	0	2	1	0	0	2	0	1	0	0	1	0	0	0	0	4	1	0	0	5	1	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__Acidihalobacter; s__
1765967	49	14	4	15	25	43	48	16	16	7	5	19	22	22	28	6	28	10	26	27	25	17	29	19	41	19	24	31	16	10	30	17	18	28	15	4	9	33	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__Acidihalobacter; s__ferrooxidans
1768108	65	27	7	23	35	27	60	42	42	12	12	37	61	34	75	31	20	36	49	34	71	24	19	29	66	53	36	48	19	32	50	46	33	80	40	13	9	68	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__actinosclerus
1768242	36	62	7	9	15	22	48	12	23	18	13	43	32	19	34	17	19	12	44	22	37	11	26	15	43	33	48	69	22	17	34	30	23	35	36	2	7	60	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Paucibacter; s__sp. KCTC 42545
1769779	14	23	5	8	14	11	49	5	11	8	8	23	36	20	32	20	11	5	22	18	17	19	16	11	26	22	20	16	10	6	30	17	7	28	14	9	9	32	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Microbulbiferaceae; g__Microbulbifer; s__aggregans
1771309	20	10	2	5	11	15	37	18	14	8	6	13	19	17	16	7	13	8	25	10	34	14	18	20	29	21	9	15	15	10	17	10	14	25	20	13	1	21	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Salinicola; s__tamaricis
1771959	11	10	1	5	4	2	20	1	2	0	1	14	11	6	6	2	7	1	11	2	3	7	8	2	11	4	4	6	3	5	2	9	1	9	2	0	0	16	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Arthrobacter; s__sp. ATCC 21022
1774273	34	50	11	38	26	11	20	15	15	21	33	35	57	33	13	20	11	14	27	29	25	36	19	13	28	81	69	48	36	21	49	11	81	18	17	20	42	32	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__vadi
1775140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Siphoviridae; g__; s__Bacillus phage vB_BhaS-171
1775411	16	1	1	3	14	6	5	6	2	0	1	9	15	10	9	7	1	4	18	1	9	3	7	7	16	13	5	10	3	19	9	9	4	9	3	2	0	7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__; s__
1776293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Myoviridae; g__; s__Bacillus phage Eldridge
1777065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Myoviridae; g__; s__Pseudomonas phage vB_PsyM_KIL1
1778262	2	50	0	5	12	3	5	8	16	2	1	14	8	8	8	4	6	3	6	4	22	7	1	5	4	7	16	18	2	1	8	6	4	17	4	5	4	16	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Candidatus Doolittlea; s__endobia
1778263	4	4	1	3	4	4	7	2	3	1	2	9	0	2	5	0	2	0	5	3	1	1	4	1	4	3	6	5	1	1	3	0	5	1	3	1	2	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Candidatus Hoaglandella; s__endobia
1778264	0	1	4	2	3	1	2	5	2	4	2	2	5	10	4	4	1	0	1	5	1	1	2	3	7	7	1	6	4	4	7	1	4	2	8	0	2	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Candidatus Mikella; s__endobia
1778540	3	0	1	1	2	2	0	1	1	1	3	4	2	0	3	1	0	0	1	3	1	3	0	0	1	4	4	5	2	0	1	2	1	6	1	1	0	4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Dickeya; s__fangzhongdai
1779382	33	22	5	39	22	19	34	16	21	19	20	27	20	19	32	21	24	13	34	22	35	23	18	16	31	27	24	23	17	12	44	22	59	39	27	4	14	35	k__Bacteria; p__Bacteroidetes; c__Chitinophagia; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__; s__Rhodothermaceae bacterium RA
1783515	15	6	2	10	5	7	21	4	8	2	3	7	11	12	15	11	6	4	18	4	12	4	8	3	19	14	9	6	9	5	13	11	4	18	22	0	4	18	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__sp. S10(2016)
1784714	28	24	9	51	5	12	40	19	51	20	22	53	38	61	32	8	16	19	15	40	59	35	14	16	61	61	55	54	25	13	36	14	90	39	21	26	24	48	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Arcticibacterium; s__luteifluviistationis
1784982	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Herpesvirales; f__Herpesviridae; g__Lymphocryptovirus; s__Pseudomonas phage O4
1785128	2	0	1	0	0	0	2	1	5	6	10	19	3	2	4	0	0	0	0	26	1	1	0	0	19	5	11	0	2	1	3	6	1	0	2	0	4	2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__lactucae
1785960	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Myoviridae; g__; s__Ralstonia phage RSP15
1785995	69	82	8	12	16	24	37	27	32	15	4	40	25	26	27	32	21	23	70	64	52	39	12	26	53	26	26	70	32	14	46	23	31	56	44	15	13	57	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Gemella; s__sp. oral taxon 928
1785996	26	11	3	13	5	8	15	12	4	15	3	41	4	21	8	32	11	15	31	24	17	18	10	17	34	22	22	66	35	11	56	6	14	8	14	4	1	20	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__sp. oral taxon 847
1788301	13	1	0	4	4	3	11	2	0	1	4	5	13	4	17	8	4	5	3	2	7	6	7	5	9	7	9	6	6	1	11	18	1	6	8	6	1	8	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__versuta
1788443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Herpesvirales; f__Circoviridae; g__; s__Circovirus-like genome DCCV-3
1789224	8	10	43	7	5	3	4	6	3	4	4	4	5	7	8	1	5	4	20	7	6	6	3	2	7	18	3	9	4	4	13	1	7	6	1	1	7	7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__larvae
1789762	6	10	2	1	1	8	3	3	8	1	0	2	3	2	3	5	4	4	5	3	3	4	1	5	11	4	9	8	1	4	2	3	6	6	3	1	4	7	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__sp. BMS
1790137	20	27	7	19	3	34	32	15	15	34	24	43	21	46	21	11	14	17	26	47	23	18	12	20	34	47	56	37	21	7	25	19	55	24	26	12	37	36	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Wenyingzhuangia; s__fucanilytica
1792032	3	0	0	2	0	0	2	0	0	0	0	0	4	0	3	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	3	0	3	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Myoviridae; g__; s__Bacillus phage SP-15
1792307	29	9	5	21	28	23	39	6	18	6	7	19	27	16	34	10	17	11	23	16	31	7	18	22	37	34	32	29	14	24	24	21	18	37	20	4	7	38	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bosea; s__sp. PAMC 26642
1792508	81	14	9	23	16	17	40	20	14	14	12	23	28	33	27	19	20	12	41	28	31	13	17	15	27	52	26	32	9	15	28	26	23	30	29	17	8	44	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Yangia; s__sp. CCB-MM3
1793721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__sp. KCTC 12332
1794699	7	7	2	2	1	6	7	2	4	0	0	5	2	12	3	6	9	13	13	8	2	4	6	14	4	3	6	33	13	2	7	0	7	1	7	5	0	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermodesulfobiaceae; g__Thermodesulfobium; s__acidiphilum
1795043	14	7	4	16	16	2	9	6	11	3	2	3	15	1	7	5	3	3	21	1	6	9	8	8	20	16	8	9	5	4	14	10	3	20	4	1	2	17	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__sp. PAMC 26561
1795053	5	4	3	1	12	17	17	1	3	3	0	8	1	1	6	4	4	4	14	0	5	3	6	6	5	10	4	2	5	1	7	0	6	4	0	1	2	4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__sp. PAMC 28756
1795355	56	68	22	28	6	22	60	30	9	76	70	51	41	85	19	18	27	24	25	36	80	33	18	13	24	64	36	23	29	10	29	34	96	43	21	51	43	39	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__strongylocentroti
1795630	72	18	2	20	25	9	45	25	32	5	7	14	17	33	39	13	20	18	25	20	18	20	18	16	45	36	26	23	28	14	24	35	15	45	31	8	9	57	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Frondihabitans; s__sp. PAMC 28766
1795631	49	28	6	13	28	34	42	10	15	10	4	15	34	40	30	18	16	9	38	8	33	23	18	18	51	44	32	33	22	22	45	24	14	22	23	9	8	42	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__sp. PAMC 28711
1795874	12	5	0	2	6	1	11	4	4	3	2	8	6	5	9	4	3	4	13	4	3	6	5	3	6	9	2	11	7	8	6	2	4	4	6	4	2	9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__sp. PAMC 28687
1796606	20	25	3	1	20	5	17	3	10	1	1	10	37	12	16	5	10	9	15	6	25	7	14	12	43	16	7	8	3	13	22	4	7	22	6	1	0	44	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus; s__nantongensis
1796613	914	1028	244	730	151	312	779	1031	656	784	888	1059	1000	1636	671	364	485	455	562	1054	1400	657	349	414	864	956	1145	758	777	292	696	955	1892	1054	454	690	1169	934	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caecimuris
1796616	6	0	5	7	0	1	6	2	1	5	5	7	11	5	5	5	3	4	1	17	13	1	6	2	17	4	2	12	9	0	4	2	5	4	3	8	0	6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__sp. YL58
1796620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Acutalibacter; s__muris
1796646	1942	3930	350	694	326	597	3430	2712	1764	926	992	1875	3127	2572	2721	711	1395	1317	2225	1630	3028	1009	825	980	1292	1820	1537	1346	822	539	1019	1814	2509	1167	693	1052	1294	1715	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__intestinale
1796921	58	85	15	82	61	81	150	64	75	36	32	78	101	69	114	66	79	48	123	64	142	64	100	72	158	77	86	72	48	77	117	76	64	120	87	14	36	96	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Ereboglobus; s__luteus
1798193	25	7	3	11	13	19	28	17	20	1	3	13	12	9	40	15	24	9	35	12	17	11	21	13	23	22	23	19	13	18	26	28	23	31	29	1	4	44	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Erythrobacter; s__sp. HL-111
1798205	50	37	5	24	25	26	49	25	43	22	12	25	53	30	30	17	14	17	49	32	51	42	29	36	53	19	40	42	14	23	32	35	58	56	22	13	19	60	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Cohaesibacteraceae; g__Cohaesibacter; s__sp. ES.047
1798223	36	11	2	7	13	18	17	7	13	3	3	10	16	29	11	8	8	3	26	9	20	4	13	8	29	27	8	13	10	14	13	9	16	22	12	3	5	21	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Leifsonia; s__sp. 21MFCrub1.1
1798224	49	30	6	6	18	23	33	15	22	8	14	23	40	16	45	18	17	16	35	16	30	15	23	19	41	33	19	36	12	17	24	26	22	36	24	3	2	37	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Jiangellales; f__Jiangellaceae; g__Jiangella; s__sp. DSM 45060
1798225	19	13	3	17	8	6	23	16	22	12	11	24	27	33	9	12	13	8	14	21	34	24	14	8	17	33	12	27	11	10	21	11	35	34	13	17	16	33	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Formosa; s__sp. Hel1_31_208
1802984	5	4	0	1	3	4	11	2	3	0	1	3	4	1	5	1	5	3	1	4	8	3	4	1	4	11	1	6	6	3	11	10	1	0	4	0	0	3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Candidatus Midichloriaceae; g__Candidatus Fokinia; s__solitaria
1803846	29	53	3	24	14	32	24	16	26	22	11	19	61	47	43	33	19	46	44	60	38	16	22	25	27	40	66	18	15	28	17	21	60	25	22	21	19	23	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavivirga; s__eckloniae
1804984	15	16	1	5	9	13	16	59	14	10	7	13	10	10	15	5	13	8	24	7	9	12	15	6	33	16	8	16	11	10	23	7	12	20	9	3	5	18	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__sp. OLGA172
